Pair,Delta (microHz)
273.461890-239.359900,34.101990
273.477650-239.359900,34.117750
273.493400-239.359900,34.133500
275.809410-239.359900,36.449510
275.856680-239.359900,36.496780
275.872430-239.359900,36.512530
275.911820-239.359900,36.551920
275.998470-239.359900,36.638570
276.242680-239.359900,36.882780
279.070720-239.359900,39.710820
280.110560-239.359900,40.750660
281.205540-239.359900,41.845640
281.528520-239.359900,42.168620
281.575790-239.359900,42.215890
283.151300-239.359900,43.791400
283.167060-239.359900,43.807160
239.430800-239.383540,0.047260
239.454430-239.383540,0.070890
239.470190-239.383540,0.086650
239.485940-239.383540,0.102400
239.509580-239.383540,0.126040
239.745900-239.383540,0.362360
241.345050-239.383540,1.961510
241.376560-239.383540,1.993020
241.400190-239.383540,2.016650
241.471090-239.383540,2.087550
241.486850-239.383540,2.103310
241.502600-239.383540,2.119060
241.518360-239.383540,2.134820
241.534110-239.383540,2.150570
241.565620-239.383540,2.182080
241.589250-239.383540,2.205710
241.620760-239.383540,2.237220
241.660150-239.383540,2.276610
241.731050-239.383540,2.347510
241.754680-239.383540,2.371140
241.770440-239.383540,2.386900
241.801950-239.383540,2.418410
241.935870-239.383540,2.552330
243.408970-239.383540,4.025430
245.433510-239.383540,6.049970
246.040080-239.383540,6.656540
246.071590-239.383540,6.688050
246.118860-239.383540,6.735320
246.158240-239.383540,6.774700
246.252770-239.383540,6.869230
246.268530-239.383540,6.884990
246.292160-239.383540,6.908620
246.331550-239.383540,6.948010
246.386690-239.383540,7.003150
246.418200-239.383540,7.034660
246.433960-239.383540,7.050420
246.489100-239.383540,7.105560
246.512730-239.383540,7.129190
246.544240-239.383540,7.160700
246.575760-239.383540,7.192220
246.591510-239.383540,7.207970
246.615140-239.383540,7.231600
246.638780-239.383540,7.255240
246.654530-239.383540,7.270990
246.693920-239.383540,7.310380
246.717550-239.383540,7.334010
246.741180-239.383540,7.357640
246.772690-239.383540,7.389150
246.804200-239.383540,7.420660
246.835710-239.383540,7.452170
246.851470-239.383540,7.467930
246.914490-239.383540,7.530950
247.891310-239.383540,8.507770
247.985840-239.383540,8.602300
248.009470-239.383540,8.625930
248.119760-239.383540,8.736220
248.159150-239.383540,8.775610
248.198530-239.383540,8.814990
248.245800-239.383540,8.862260
248.261550-239.383540,8.878010
248.277310-239.383540,8.893770
248.300940-239.383540,8.917400
248.316700-239.383540,8.933160
248.340330-239.383540,8.956790
248.363960-239.383540,8.980420
248.379720-239.383540,8.996180
248.403350-239.383540,9.019810
248.442740-239.383540,9.059200
248.466370-239.383540,9.082830
248.497880-239.383540,9.114340
248.521510-239.383540,9.137970
248.576660-239.383540,9.193120
248.592410-239.383540,9.208870
248.679070-239.383540,9.295530
251.002950-239.383540,11.619410
251.042340-239.383540,11.658800
251.065970-239.383540,11.682430
255.516790-239.383540,16.133250
255.556180-239.383540,16.172640
255.603450-239.383540,16.219910
255.627080-239.383540,16.243540
255.682220-239.383540,16.298680
255.705860-239.383540,16.322320
255.729490-239.383540,16.345950
255.761000-239.383540,16.377460
255.855530-239.383540,16.471990
255.887040-239.383540,16.503500
255.926430-239.383540,16.542890
255.942180-239.383540,16.558640
257.848550-239.383540,18.465010
257.872190-239.383540,18.488650
257.958840-239.383540,18.575300
257.974600-239.383540,18.591060
257.998230-239.383540,18.614690
258.037620-239.383540,18.654080
258.061250-239.383540,18.677710
258.092760-239.383540,18.709220
258.124270-239.383540,18.740730
258.140020-239.383540,18.756480
258.163660-239.383540,18.780120
258.179410-239.383540,18.795870
258.195170-239.383540,18.811630
258.376350-239.383540,18.992810
258.415740-239.383540,19.032200
258.455130-239.383540,19.071590
262.094560-239.383540,22.711020
263.536160-239.383540,24.152620
263.654320-239.383540,24.270780
263.693710-239.383540,24.310170
263.717340-239.383540,24.333800
263.740980-239.383540,24.357440
263.764610-239.383540,24.381070
263.835510-239.383540,24.451970
263.851260-239.383540,24.467720
263.898530-239.383540,24.514990
263.961550-239.383540,24.578010
264.103340-239.383540,24.719800
265.426780-239.383540,26.043240
265.450410-239.383540,26.066870
265.474040-239.383540,26.090500
265.513430-239.383540,26.129890
265.537060-239.383540,26.153520
265.568570-239.383540,26.185030
265.592200-239.383540,26.208660
265.623710-239.383540,26.240170
265.639470-239.383540,26.255930
265.670980-239.383540,26.287440
265.718250-239.383540,26.334710
265.734000-239.383540,26.350460
265.773390-239.383540,26.389850
265.789140-239.383540,26.405600
266.017590-239.383540,26.634050
267.719150-239.383540,28.335610
268.042130-239.383540,28.658590
268.223310-239.383540,28.839770
268.246940-239.383540,28.863400
268.278450-239.383540,28.894910
268.294210-239.383540,28.910670
268.648700-239.383540,29.265160
273.327980-239.383540,33.944440
273.343730-239.383540,33.960190
273.391000-239.383540,34.007460
273.414630-239.383540,34.031090
273.438260-239.383540,34.054720
273.461890-239.383540,34.078350
273.477650-239.383540,34.094110
273.493400-239.383540,34.109860
275.809410-239.383540,36.425870
275.856680-239.383540,36.473140
275.872430-239.383540,36.488890
275.911820-239.383540,36.528280
275.998470-239.383540,36.614930
276.242680-239.383540,36.859140
279.070720-239.383540,39.687180
280.110560-239.383540,40.727020
281.205540-239.383540,41.822000
281.528520-239.383540,42.144980
281.575790-239.383540,42.192250
283.151300-239.383540,43.767760
283.167060-239.383540,43.783520
239.454430-239.430800,0.023630
239.470190-239.430800,0.039390
239.485940-239.430800,0.055140
239.509580-239.430800,0.078780
239.745900-239.430800,0.315100
241.345050-239.430800,1.914250
241.376560-239.430800,1.945760
241.400190-239.430800,1.969390
241.471090-239.430800,2.040290
241.486850-239.430800,2.056050
241.502600-239.430800,2.071800
241.518360-239.430800,2.087560
241.534110-239.430800,2.103310
241.565620-239.430800,2.134820
241.589250-239.430800,2.158450
241.620760-239.430800,2.189960
241.660150-239.430800,2.229350
241.731050-239.430800,2.300250
241.754680-239.430800,2.323880
241.770440-239.430800,2.339640
241.801950-239.430800,2.371150
241.935870-239.430800,2.505070
243.408970-239.430800,3.978170
245.433510-239.430800,6.002710
246.040080-239.430800,6.609280
246.071590-239.430800,6.640790
246.118860-239.430800,6.688060
246.158240-239.430800,6.727440
246.252770-239.430800,6.821970
246.268530-239.430800,6.837730
246.292160-239.430800,6.861360
246.331550-239.430800,6.900750
246.386690-239.430800,6.955890
246.418200-239.430800,6.987400
246.433960-239.430800,7.003160
246.489100-239.430800,7.058300
246.512730-239.430800,7.081930
246.544240-239.430800,7.113440
246.575760-239.430800,7.144960
246.591510-239.430800,7.160710
246.615140-239.430800,7.184340
246.638780-239.430800,7.207980
246.654530-239.430800,7.223730
246.693920-239.430800,7.263120
246.717550-239.430800,7.286750
246.741180-239.430800,7.310380
246.772690-239.430800,7.341890
246.804200-239.430800,7.373400
246.835710-239.430800,7.404910
246.851470-239.430800,7.420670
246.914490-239.430800,7.483690
247.891310-239.430800,8.460510
247.985840-239.430800,8.555040
248.009470-239.430800,8.578670
248.119760-239.430800,8.688960
248.159150-239.430800,8.728350
248.198530-239.430800,8.767730
248.245800-239.430800,8.815000
248.261550-239.430800,8.830750
248.277310-239.430800,8.846510
248.300940-239.430800,8.870140
248.316700-239.430800,8.885900
248.340330-239.430800,8.909530
248.363960-239.430800,8.933160
248.379720-239.430800,8.948920
248.403350-239.430800,8.972550
248.442740-239.430800,9.011940
248.466370-239.430800,9.035570
248.497880-239.430800,9.067080
248.521510-239.430800,9.090710
248.576660-239.430800,9.145860
248.592410-239.430800,9.161610
248.679070-239.430800,9.248270
251.002950-239.430800,11.572150
251.042340-239.430800,11.611540
251.065970-239.430800,11.635170
255.516790-239.430800,16.085990
255.556180-239.430800,16.125380
255.603450-239.430800,16.172650
255.627080-239.430800,16.196280
255.682220-239.430800,16.251420
255.705860-239.430800,16.275060
255.729490-239.430800,16.298690
255.761000-239.430800,16.330200
255.855530-239.430800,16.424730
255.887040-239.430800,16.456240
255.926430-239.430800,16.495630
255.942180-239.430800,16.511380
257.848550-239.430800,18.417750
257.872190-239.430800,18.441390
257.958840-239.430800,18.528040
257.974600-239.430800,18.543800
257.998230-239.430800,18.567430
258.037620-239.430800,18.606820
258.061250-239.430800,18.630450
258.092760-239.430800,18.661960
258.124270-239.430800,18.693470
258.140020-239.430800,18.709220
258.163660-239.430800,18.732860
258.179410-239.430800,18.748610
258.195170-239.430800,18.764370
258.376350-239.430800,18.945550
258.415740-239.430800,18.984940
258.455130-239.430800,19.024330
262.094560-239.430800,22.663760
263.536160-239.430800,24.105360
263.654320-239.430800,24.223520
263.693710-239.430800,24.262910
263.717340-239.430800,24.286540
263.740980-239.430800,24.310180
263.764610-239.430800,24.333810
263.835510-239.430800,24.404710
263.851260-239.430800,24.420460
263.898530-239.430800,24.467730
263.961550-239.430800,24.530750
264.103340-239.430800,24.672540
265.426780-239.430800,25.995980
265.450410-239.430800,26.019610
265.474040-239.430800,26.043240
265.513430-239.430800,26.082630
265.537060-239.430800,26.106260
265.568570-239.430800,26.137770
265.592200-239.430800,26.161400
265.623710-239.430800,26.192910
265.639470-239.430800,26.208670
265.670980-239.430800,26.240180
265.718250-239.430800,26.287450
265.734000-239.430800,26.303200
265.773390-239.430800,26.342590
265.789140-239.430800,26.358340
266.017590-239.430800,26.586790
267.719150-239.430800,28.288350
268.042130-239.430800,28.611330
268.223310-239.430800,28.792510
268.246940-239.430800,28.816140
268.278450-239.430800,28.847650
268.294210-239.430800,28.863410
268.648700-239.430800,29.217900
273.327980-239.430800,33.897180
273.343730-239.430800,33.912930
273.391000-239.430800,33.960200
273.414630-239.430800,33.983830
273.438260-239.430800,34.007460
273.461890-239.430800,34.031090
273.477650-239.430800,34.046850
273.493400-239.430800,34.062600
275.809410-239.430800,36.378610
275.856680-239.430800,36.425880
275.872430-239.430800,36.441630
275.911820-239.430800,36.481020
275.998470-239.430800,36.567670
276.242680-239.430800,36.811880
279.070720-239.430800,39.639920
280.110560-239.430800,40.679760
281.205540-239.430800,41.774740
281.528520-239.430800,42.097720
281.575790-239.430800,42.144990
283.151300-239.430800,43.720500
283.167060-239.430800,43.736260
239.470190-239.454430,0.015760
239.485940-239.454430,0.031510
239.509580-239.454430,0.055150
239.745900-239.454430,0.291470
241.345050-239.454430,1.890620
241.376560-239.454430,1.922130
241.400190-239.454430,1.945760
241.471090-239.454430,2.016660
241.486850-239.454430,2.032420
241.502600-239.454430,2.048170
241.518360-239.454430,2.063930
241.534110-239.454430,2.079680
241.565620-239.454430,2.111190
241.589250-239.454430,2.134820
241.620760-239.454430,2.166330
241.660150-239.454430,2.205720
241.731050-239.454430,2.276620
241.754680-239.454430,2.300250
241.770440-239.454430,2.316010
241.801950-239.454430,2.347520
241.935870-239.454430,2.481440
243.408970-239.454430,3.954540
245.433510-239.454430,5.979080
246.040080-239.454430,6.585650
246.071590-239.454430,6.617160
246.118860-239.454430,6.664430
246.158240-239.454430,6.703810
246.252770-239.454430,6.798340
246.268530-239.454430,6.814100
246.292160-239.454430,6.837730
246.331550-239.454430,6.877120
246.386690-239.454430,6.932260
246.418200-239.454430,6.963770
246.433960-239.454430,6.979530
246.489100-239.454430,7.034670
246.512730-239.454430,7.058300
246.544240-239.454430,7.089810
246.575760-239.454430,7.121330
246.591510-239.454430,7.137080
246.615140-239.454430,7.160710
246.638780-239.454430,7.184350
246.654530-239.454430,7.200100
246.693920-239.454430,7.239490
246.717550-239.454430,7.263120
246.741180-239.454430,7.286750
246.772690-239.454430,7.318260
246.804200-239.454430,7.349770
246.835710-239.454430,7.381280
246.851470-239.454430,7.397040
246.914490-239.454430,7.460060
247.891310-239.454430,8.436880
247.985840-239.454430,8.531410
248.009470-239.454430,8.555040
248.119760-239.454430,8.665330
248.159150-239.454430,8.704720
248.198530-239.454430,8.744100
248.245800-239.454430,8.791370
248.261550-239.454430,8.807120
248.277310-239.454430,8.822880
248.300940-239.454430,8.846510
248.316700-239.454430,8.862270
248.340330-239.454430,8.885900
248.363960-239.454430,8.909530
248.379720-239.454430,8.925290
248.403350-239.454430,8.948920
248.442740-239.454430,8.988310
248.466370-239.454430,9.011940
248.497880-239.454430,9.043450
248.521510-239.454430,9.067080
248.576660-239.454430,9.122230
248.592410-239.454430,9.137980
248.679070-239.454430,9.224640
251.002950-239.454430,11.548520
251.042340-239.454430,11.587910
251.065970-239.454430,11.611540
255.516790-239.454430,16.062360
255.556180-239.454430,16.101750
255.603450-239.454430,16.149020
255.627080-239.454430,16.172650
255.682220-239.454430,16.227790
255.705860-239.454430,16.251430
255.729490-239.454430,16.275060
255.761000-239.454430,16.306570
255.855530-239.454430,16.401100
255.887040-239.454430,16.432610
255.926430-239.454430,16.472000
255.942180-239.454430,16.487750
257.848550-239.454430,18.394120
257.872190-239.454430,18.417760
257.958840-239.454430,18.504410
257.974600-239.454430,18.520170
257.998230-239.454430,18.543800
258.037620-239.454430,18.583190
258.061250-239.454430,18.606820
258.092760-239.454430,18.638330
258.124270-239.454430,18.669840
258.140020-239.454430,18.685590
258.163660-239.454430,18.709230
258.179410-239.454430,18.724980
258.195170-239.454430,18.740740
258.376350-239.454430,18.921920
258.415740-239.454430,18.961310
258.455130-239.454430,19.000700
262.094560-239.454430,22.640130
263.536160-239.454430,24.081730
263.654320-239.454430,24.199890
263.693710-239.454430,24.239280
263.717340-239.454430,24.262910
263.740980-239.454430,24.286550
263.764610-239.454430,24.310180
263.835510-239.454430,24.381080
263.851260-239.454430,24.396830
263.898530-239.454430,24.444100
263.961550-239.454430,24.507120
264.103340-239.454430,24.648910
265.426780-239.454430,25.972350
265.450410-239.454430,25.995980
265.474040-239.454430,26.019610
265.513430-239.454430,26.059000
265.537060-239.454430,26.082630
265.568570-239.454430,26.114140
265.592200-239.454430,26.137770
265.623710-239.454430,26.169280
265.639470-239.454430,26.185040
265.670980-239.454430,26.216550
265.718250-239.454430,26.263820
265.734000-239.454430,26.279570
265.773390-239.454430,26.318960
265.789140-239.454430,26.334710
266.017590-239.454430,26.563160
267.719150-239.454430,28.264720
268.042130-239.454430,28.587700
268.223310-239.454430,28.768880
268.246940-239.454430,28.792510
268.278450-239.454430,28.824020
268.294210-239.454430,28.839780
268.648700-239.454430,29.194270
273.327980-239.454430,33.873550
273.343730-239.454430,33.889300
273.391000-239.454430,33.936570
273.414630-239.454430,33.960200
273.438260-239.454430,33.983830
273.461890-239.454430,34.007460
273.477650-239.454430,34.023220
273.493400-239.454430,34.038970
275.809410-239.454430,36.354980
275.856680-239.454430,36.402250
275.872430-239.454430,36.418000
275.911820-239.454430,36.457390
275.998470-239.454430,36.544040
276.242680-239.454430,36.788250
279.070720-239.454430,39.616290
280.110560-239.454430,40.656130
281.205540-239.454430,41.751110
281.528520-239.454430,42.074090
281.575790-239.454430,42.121360
283.151300-239.454430,43.696870
283.167060-239.454430,43.712630
239.485940-239.470190,0.015750
239.509580-239.470190,0.039390
