Frequencia,Amplitud
5.0731538,1.1470224
5.0810313,733.89538
5.0889089,264.26439
5.0967865,165.87027
5.104664,236.87477
5.1125416,7.5489805
5.1204192,139.89454
5.1282968,111.94878
5.1361743,217.41994
5.1440519,261.21775
5.1519295,112.09454
5.159807,72.875379
5.1676846,216.30607
5.1755622,748.38857
5.1834397,581.23141
5.1913173,460.15234
5.1991949,253.54916
5.2070724,128.55703
5.21495,1120.5959
5.2228276,114.78697
5.2307051,32.724121
5.2385827,595.90701
5.2464603,322.62062
5.2543378,467.21377
5.2622154,1167.5324
5.270093,250.62113
5.2779705,148.9835
5.2858481,378.45907
5.2937257,719.10084
5.3016032,1478.3878
5.3094808,631.40089
5.3173584,1085.9667
5.3252359,198.96358
5.3331135,1146.1323
5.3409911,79.337089
5.3488687,627.43799
5.3567462,1.7389274
5.3646238,135.07799
5.3725014,28.814393
5.3803789,23.835112
5.3882565,187.32259
5.3961341,101.11929
5.4040116,23.310299
5.4118892,330.10814
5.4197668,1494.7172
5.4276443,414.18153
5.4355219,323.96279
5.4433995,88.540134
5.451277,214.64754
5.4591546,3632.0442
5.4670322,272.28453
5.4749097,631.0204
5.4827873,84.282971
5.4906649,260.39776
5.4985424,208.90923
5.50642,11.59282
5.5142976,384.74451
5.5221751,368.36894
5.5300527,81.06191
5.5379303,1681.2495
5.5458079,509.54177
5.5536854,383.38657
5.561563,755.03884
5.5694406,216.43057
5.5773181,862.24609
5.5851957,165.37103
5.5930733,610.28505
5.6009508,540.70425
5.6088284,55.154696
5.616706,143.83374
5.6245835,77.98568
5.6324611,351.50998
5.6403387,303.54246
5.6482162,830.71409
5.6560938,99.882405
5.6639714,39.489449
5.6718489,51.55581
5.6797265,5.9793009
5.6876041,77.808752
5.6954816,283.10805
5.7033592,1431.6805
5.7112368,142.19801
5.7191143,4614.3391
5.7269919,2.9258014
5.7348695,192.4001
5.7427471,223.42853
5.7506246,393.66339
5.7585022,874.58635
5.7663798,490.75674
5.7742573,398.9467
5.7821349,546.875
5.7900125,144.74377
5.79789,167.51116
5.8057676,333.7568
5.8136452,34.07327
5.8215227,2.8045034
5.8294003,3.1343299
5.8372779,12.35412
5.8451554,50.667397
5.853033,78.05905
5.8609106,304.63048
5.8687881,29.519801
5.8766657,213.87742
5.8845433,1200.9405
5.8924208,143.09651
5.9002984,191.95525
5.908176,323.93518
5.9160535,324.17392
5.9239311,2173.8556
5.9318087,161.92568
5.9396863,313.40695
5.9475638,513.76314
5.9554414,100.60619
5.963319,384.23918
5.9711965,456.829
5.9790741,185.78071
5.9869517,531.74636
5.9948292,75.923366
6.0027068,234.16642
6.0105844,650.47002
6.0184619,1013.4653
6.0263395,58.783991
6.0342171,344.88535
6.0420946,12.66637
6.0499722,43.613235
6.0578498,93.182611
6.0657273,849.86306
6.0736049,39.366651
6.0814825,596.30746
6.08936,477.78053
6.0972376,204.89055
6.1051152,465.00242
6.1129927,546.7318
6.1208703,241.25498
6.1287479,522.96663
6.1366255,235.65844
6.144503,836.32527
6.1523806,458.06226
6.1602582,387.99852
6.1681357,675.50645
6.1760133,1213.4279
6.1838909,551.75336
6.1917684,306.84809
6.199646,106.01881
6.2075236,204.06676
6.2154011,332.83366
6.2232787,603.63709
6.2311563,187.23608
6.2390338,143.48659
6.2469114,26.271715
6.254789,55.787947
6.2626665,802.62948
6.2705441,628.26828
6.2784217,563.03837
6.2862992,563.97397
6.2941768,447.73776
6.3020544,98.571715
6.3099319,23.922672
6.3178095,511.24866
6.3256871,448.53176
6.3335647,259.10958
6.3414422,543.56842
6.3493198,311.62226
6.3571974,129.37641
6.3650749,435.35255
6.3729525,625.45134
6.3808301,120.16712
6.3887076,373.55356
6.3965852,455.50013
6.4044628,306.46831
6.4123403,195.114
6.4202179,80.80295
6.4280955,31.561661
6.435973,16.209685
6.4438506,461.65594
6.4517282,63.254849
6.4596057,264.40566
6.4674833,450.11626
6.4753609,258.28329
6.4832384,1018.8069
6.491116,47.00728
6.4989936,233.77822
6.5068711,378.21607
6.5147487,263.26331
6.5226263,3413.6455
6.5305038,310.63427
